Indicator Category,Indicator Code,Indicator,Reporting Economy Code,Reporting Economy ISO3A Code,Reporting Economy,Partner Economy Code,Partner Economy ISO3A Code,Partner Economy,Product/Sector Classification Code,Product/Sector Classification,Product/Sector Code,Product/Sector,Period Code,Period,Frequency Code,Frequency,Unit Code,Unit,Year,Value Flag Code,Value Flag,Text Value,Value
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M06,June,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,113
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M06,June,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-67
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M07,July,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,9
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M07,July,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,-26
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M08,August,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,-8
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M08,August,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-28
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M09,September,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-15
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M09,September,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,3
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M10,October,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,19
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M10,October,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,15
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M11,November,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,3
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M11,November,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,-35
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M12,December,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,8
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,M12,December,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,29
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M01,January,M,Monthly,YOY,% change over the same period of the previous year,2023,E,Estimate,,-27
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M01,January,M,Monthly,YOY,% change over the same period of the previous year,2022,E,Estimate,,50
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M02,February,M,Monthly,YOY,% change over the same period of the previous year,2022,E,Estimate,,33
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M02,February,M,Monthly,YOY,% change over the same period of the previous year,2023,E,Estimate,,-7
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M03,March,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,0
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M03,March,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,20
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M04,April,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,11
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M04,April,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-12
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M05,May,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-7
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M05,May,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,26
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M06,June,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,12
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M06,June,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-16
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M07,July,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-14
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M07,July,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,9
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M08,August,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,19
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M08,August,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-19
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M09,September,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-18
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M09,September,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,-5
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M10,October,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,-12
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M10,October,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,6
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M11,November,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,-5
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M11,November,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,-17
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M12,December,M,Monthly,YOY,% change over the same period of the previous year,2022,,,,-20
Trade in commercial services,ITS_CS_MX_GR,Commercial services exports of selected economies (growth) ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,M12,December,M,Monthly,YOY,% change over the same period of the previous year,2023,,,,2
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,131943.0601
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,117001.7501
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,112062.243
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,132125.6358
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,141643.9491
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,122733.3425
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,113255.3722
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),S,Memo item: Total services,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,146282.4617
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,41326.66048
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,39748.17935
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,43022.08372
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,43483.05499
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,42965.26963
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,44480.75982
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,41578.15779
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SC,Transport,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,43477.4545
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,46340.10954
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,31630.7627
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,24561.3382
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,41156.88057
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,52594.8301
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,31103.76371
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,30386.64147
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SD,Travel,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,56171.587
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,1644.640478
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,2145.958434
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,1698.691932
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,1768.406588
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,2355.771161
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,2095.400299
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,1652.300234
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SE,Construction,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,2101.8567
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,6786.489461
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,4163.133288
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,4715.504347
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,5539.649616
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,5166.842835
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,4181.259373
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,4207.320902
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SF,Insurance and pension services,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,3394.685401
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,848.795877
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,888.07552
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,928.748369
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,957.419559
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,1061.367714
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,1022.16879
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,930.732998
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SG,Financial services,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,876.668967
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,10926.0279
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,9851.060051
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,11419.25011
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,11255.39699
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,12010.68135
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,10954.53311
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,10266.68359
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SH,Charges for the use of intellectual property n.i.e.,Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,10233.7
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,10255.93881
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",Q1,First Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,11258.32646
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,10061.93647
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",Q2,Second Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,9537.246224
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2022,,,,9344.767161
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",Q3,Third Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,8766.111057
Trade in commercial services,ITS_CS_QM,Commercial services imports by main sector ? quarterly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",Q4,Fourth Quarter,Q,Quarterly,USM,Million US dollar,2023,,,,8581.360457
